order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah
SO63751-1,2019-02-07,575,11989,9,SO63751,1,1,33376980,33376980,20747130.6,834425.2
SO63753-2,2019-02-07,214,23993,9,SO63753,2,1,489860,489860,183208.2,12247.2
SO63753-3,2019-02-07,488,23993,9,SO63753,3,1,755860,755860,582012.2,18897.2
SO63753-1,2019-02-07,605,23993,9,SO63753,1,1,7559860,7559860,4811094.4,188997.2
SO63754-2,2019-02-07,217,23998,9,SO63754,2,1,489860,489860,183208.2,12247.2
SO63754-1,2019-02-07,605,23998,9,SO63754,1,1,7559860,7559860,4811094.4,188997.2
SO63755-2,2019-02-07,222,12010,9,SO63755,2,1,489860,489860,183208.2,12247.2
SO63755-3,2019-02-07,465,12010,9,SO63755,3,1,342860,342860,128230.2,8572.2
SO63755-1,2019-02-07,563,12010,9,SO63755,1,1,33376980,33376980,20747130.6,834425.2
SO63756-2,2019-02-07,217,12039,9,SO63756,2,1,489860,489860,183208.2,12247.2
SO63756-3,2019-02-07,463,12039,9,SO63756,3,1,342860,342860,128230.2,8572.2
SO63756-1,2019-02-07,575,12039,9,SO63756,1,1,33376980,33376980,20747130.6,834425.2
SO63757-1,2019-02-08,587,14147,8,SO63757,1,1,10772860,10772860,5876897.6,269322.2
SO63757-2,2019-02-08,234,14147,8,SO63757,2,1,699860,699860,538892.2,17497.2
SO63758-2,2019-02-08,540,20621,9,SO63758,2,1,456400,456400,170693.6,11410
SO63758-3,2019-02-08,529,20621,9,SO63758,3,1,55860,55860,20892.2,1397.2
SO63758-4,2019-02-08,217,20621,9,SO63758,4,1,489860,489860,183208.2,12247.2
SO63758-5,2019-02-08,465,20621,9,SO63758,5,1,342860,342860,128230.2,8572.2
SO63758-1,2019-02-08,378,20621,9,SO63758,1,1,34206900,34206900,21769270.6,855173.2
SO63762-1,2019-02-08,528,12665,9,SO63762,1,1,69860,69860,26128.2,1747.2
SO63762-2,2019-02-08,480,12665,9,SO63762,2,1,32060,32060,11991,802.2
SO63763-4,2019-02-08,222,14998,7,SO63763,4,1,489860,489860,183208.2,12247.2
SO63763-3,2019-02-08,477,14998,7,SO63763,3,1,69860,69860,26128.2,1747.2
SO63763-2,2019-02-08,478,14998,7,SO63763,2,1,139860,139860,52308.2,3497.2
SO63763-1,2019-02-08,595,14998,7,SO63763,1,1,7909860,7909860,4315050.6,197747.2
SO63764-1,2019-02-08,372,20060,10,SO63764,1,1,34206900,34206900,21769270.6,855173.2
SO63765-4,2019-02-08,484,16513,7,SO63765,4,1,111300,111300,41626.2,2783.2
SO63765-3,2019-02-08,529,16513,7,SO63765,3,1,55860,55860,20892.2,1397.2
SO63765-2,2019-02-08,540,16513,7,SO63765,2,1,456400,456400,170693.6,11410
SO63765-1,2019-02-08,380,16513,7,SO63765,1,1,34206900,34206900,21769270.6,855173.2
SO63766-4,2019-02-08,214,16260,10,SO63766,4,1,489860,489860,183208.2,12247.2
SO63766-3,2019-02-08,478,16260,10,SO63766,3,1,139860,139860,52308.2,3497.2
SO63766-2,2019-02-08,477,16260,10,SO63766,2,1,69860,69860,26128.2,1747.2
SO63766-1,2019-02-08,587,16260,10,SO63766,1,1,10772860,10772860,5876897.6,269322.2
SO63767-1,2019-02-08,590,14167,8,SO63767,1,1,10772860,10772860,5876897.6,269322.2
SO63767-2,2019-02-08,228,14167,8,SO63767,2,1,699860,699860,538892.2,17497.2
SO63767-3,2019-02-08,225,14167,8,SO63767,3,1,125860,125860,96912.2,3147.2
SO63768-1,2019-02-08,357,17199,8,SO63768,1,1,32479860,32479860,17718673,811997.2
SO63768-2,2019-02-08,478,17199,8,SO63768,2,1,139860,139860,52308.2,3497.2
SO63768-3,2019-02-08,477,17199,8,SO63768,3,1,69860,69860,26128.2,1747.2
SO63768-4,2019-02-08,491,17199,8,SO63768,4,1,755860,755860,582012.2,18897.2
SO63768-5,2019-02-08,225,17199,8,SO63768,5,1,125860,125860,96912.2,3147.2
SO63770-1,2019-02-08,480,11300,6,SO63770,1,1,32060,32060,11991,802.2
SO63771-2,2019-02-08,463,11300,6,SO63771,2,1,342860,342860,128230.2,8572.2
SO63771-1,2019-02-08,529,11300,6,SO63771,1,1,55860,55860,20892.2,1397.2
SO63817-2,2019-02-08,479,11952,9,SO63817,2,1,125860,125860,47072.2,3147.2
SO63817-3,2019-02-08,477,11952,9,SO63817,3,1,69860,69860,26128.2,1747.2
SO63817-1,2019-02-08,576,11952,9,SO63817,1,1,33376980,33376980,20747130.6,834425.2
SO63819-2,2019-02-08,479,11100,9,SO63819,2,1,125860,125860,47072.2,3147.2
SO63819-3,2019-02-08,477,11100,9,SO63819,3,1,69860,69860,26128.2,1747.2
SO63819-1,2019-02-08,563,11100,9,SO63819,1,1,33376980,33376980,20747130.6,834425.2
SO63820-2,2019-02-08,217,11967,9,SO63820,2,1,489860,489860,183208.2,12247.2
SO63820-1,2019-02-08,574,11967,9,SO63820,1,1,33376980,33376980,20747130.6,834425.2
SO63863-1,2019-02-09,575,11353,10,SO63863,1,1,33376980,33376980,20747130.6,834425.2
SO63863-2,2019-02-09,481,11353,10,SO63863,2,1,125860,125860,47072.2,3147.2
SO63878-2,2019-02-09,222,12004,9,SO63878,2,1,489860,489860,183208.2,12247.2
SO63878-1,2019-02-09,575,12004,9,SO63878,1,1,33376980,33376980,20747130.6,834425.2
SO63879-2,2019-02-09,225,12337,9,SO63879,2,1,125860,125860,96912.2,3147.2
SO63879-1,2019-02-09,576,12337,9,SO63879,1,1,33376980,33376980,20747130.6,834425.2
SO63944-2,2019-02-10,214,11964,9,SO63944,2,1,489860,489860,183208.2,12247.2
SO63944-3,2019-02-10,465,11964,9,SO63944,3,1,342860,342860,128230.2,8572.2
SO63944-1,2019-02-10,573,11964,9,SO63944,1,1,33376980,33376980,20747130.6,834425.2
SO63995-2,2019-02-11,222,12003,9,SO63995,2,1,489860,489860,183208.2,12247.2
SO63995-3,2019-02-11,489,12003,9,SO63995,3,1,755860,755860,582012.2,18897.2
SO63995-4,2019-02-11,225,12003,9,SO63995,4,1,125860,125860,96912.2,3147.2
SO63995-1,2019-02-11,574,12003,9,SO63995,1,1,33376980,33376980,20747130.6,834425.2
SO64007-2,2019-02-12,214,13592,7,SO64007,2,1,489860,489860,183208.2,12247.2
SO64007-1,2019-02-12,374,13592,7,SO64007,1,1,34206900,34206900,21769270.6,855173.2
SO64066-1,2019-02-13,581,11428,8,SO64066,1,1,23813860,23813860,15155140,595347.2
SO64066-2,2019-02-13,488,11428,8,SO64066,2,1,755860,755860,582012.2,18897.2
SO64068-3,2019-02-13,540,14186,7,SO64068,3,1,456400,456400,170693.6,11410
SO64068-2,2019-02-13,529,14186,7,SO64068,2,1,55860,55860,20892.2,1397.2
SO64068-1,2019-02-13,378,14186,7,SO64068,1,1,34206900,34206900,21769270.6,855173.2
SO64175-1,2019-02-14,584,13260,8,SO64175,1,1,7559860,7559860,4811094.4,188997.2
SO64177-2,2019-02-14,222,12009,9,SO64177,2,1,489860,489860,183208.2,12247.2
SO64177-1,2019-02-14,564,12009,9,SO64177,1,1,33376980,33376980,20747130.6,834425.2
SO64187-1,2019-02-15,361,15675,8,SO64187,1,1,32129860,32129860,17527738.2,803247.2
SO64187-2,2019-02-15,528,15675,8,SO64187,2,1,69860,69860,26128.2,1747.2
SO64187-3,2019-02-15,537,15675,8,SO64187,3,1,490000,490000,183260,12250
SO64229-2,2019-02-15,485,11997,9,SO64229,2,1,307720,307720,115087,7693
SO64229-3,2019-02-15,491,11997,9,SO64229,3,1,755860,755860,582012.2,18897.2
SO64229-4,2019-02-15,225,11997,9,SO64229,4,1,125860,125860,96912.2,3147.2
SO64229-1,2019-02-15,359,11997,9,SO64229,1,1,32129860,32129860,17527738.2,803247.2
SO64244-2,2019-02-15,217,12001,9,SO64244,2,1,489860,489860,183208.2,12247.2
SO64244-1,2019-02-15,562,12001,9,SO64244,1,1,33376980,33376980,20747130.6,834425.2
SO64250-3,2019-02-16,540,13595,7,SO64250,3,1,456400,456400,170693.6,11410
SO64250-2,2019-02-16,529,13595,7,SO64250,2,1,55860,55860,20892.2,1397.2
SO64250-1,2019-02-16,374,13595,7,SO64250,1,1,34206900,34206900,21769270.6,855173.2
SO64294-2,2019-02-16,477,11977,9,SO64294,2,1,69860,69860,26128.2,1747.2
SO64294-3,2019-02-16,471,11977,9,SO64294,3,1,889000,889000,332486,22225
SO64294-4,2019-02-16,479,11977,9,SO64294,4,1,125860,125860,47072.2,3147.2
SO64294-1,2019-02-16,573,11977,9,SO64294,1,1,33376980,33376980,20747130.6,834425.2
SO64296-2,2019-02-16,541,12000,9,SO64296,2,1,405860,405860,151792.2,10147.2
SO64296-3,2019-02-16,530,12000,9,SO64296,3,1,69860,69860,26128.2,1747.2
SO64296-4,2019-02-16,487,12000,9,SO64296,4,1,769860,769860,287928.2,19247.2
SO64296-1,2019-02-16,562,12000,9,SO64296,1,1,33376980,33376980,20747130.6,834425.2
SO64307-4,2019-02-17,472,13577,7,SO64307,4,1,889000,889000,332486,22225
SO64307-3,2019-02-17,540,13577,7,SO64307,3,1,456400,456400,170693.6,11410
SO64307-2,2019-02-17,529,13577,7,SO64307,2,1,55860,55860,20892.2,1397.2
SO64307-1,2019-02-17,376,13577,7,SO64307,1,1,34206900,34206900,21769270.6,855173.2
SO64376-2,2019-02-17,479,11969,9,SO64376,2,1,125860,125860,47072.2,3147.2
SO64376-3,2019-02-17,477,11969,9,SO64376,3,1,69860,69860,26128.2,1747.2
SO64376-4,2019-02-17,487,11969,9,SO64376,4,1,769860,769860,287928.2,19247.2
SO64376-1,2019-02-17,561,11969,9,SO64376,1,1,33376980,33376980,20747130.6,834425.2
SO64433-2,2019-02-18,528,12005,9,SO64433,2,1,69860,69860,26128.2,1747.2
SO64433-3,2019-02-18,537,12005,9,SO64433,3,1,490000,490000,183260,12250
SO64433-4,2019-02-18,222,12005,9,SO64433,4,1,489860,489860,183208.2,12247.2
SO64433-1,2019-02-18,361,12005,9,SO64433,1,1,32129860,32129860,17527738.2,803247.2
SO64449-4,2019-02-18,222,11247,10,SO64449,4,1,489860,489860,183208.2,12247.2
SO64449-3,2019-02-18,477,11247,10,SO64449,3,1,69860,69860,26128.2,1747.2
SO64449-2,2019-02-18,479,11247,10,SO64449,2,1,125860,125860,47072.2,3147.2
SO64449-1,2019-02-18,584,11247,10,SO64449,1,1,7559860,7559860,4811094.4,188997.2
SO64451-1,2019-02-18,561,11968,9,SO64451,1,1,33376980,33376980,20747130.6,834425.2
SO64452-2,2019-02-18,477,12338,9,SO64452,2,1,69860,69860,26128.2,1747.2
SO64452-3,2019-02-18,479,12338,9,SO64452,3,1,125860,125860,47072.2,3147.2
SO64452-4,2019-02-18,487,12338,9,SO64452,4,1,769860,769860,287928.2,19247.2
SO64452-1,2019-02-18,564,12338,9,SO64452,1,1,33376980,33376980,20747130.6,834425.2
SO64521-2,2019-02-19,217,11381,10,SO64521,2,1,489860,489860,183208.2,12247.2
SO64521-1,2019-02-19,574,11381,10,SO64521,1,1,33376980,33376980,20747130.6,834425.2
SO64611-1,2019-02-20,563,11917,9,SO64611,1,1,33376980,33376980,20747130.6,834425.2
SO64674-2,2019-02-21,477,11110,9,SO64674,2,1,69860,69860,26128.2,1747.2
SO64674-3,2019-02-21,479,11110,9,SO64674,3,1,125860,125860,47072.2,3147.2
SO64674-1,2019-02-21,562,11110,9,SO64674,1,1,33376980,33376980,20747130.6,834425.2
SO64691-1,2019-02-22,363,15932,8,SO64691,1,1,32129860,32129860,17527738.2,803247.2
SO64691-2,2019-02-22,487,15932,8,SO64691,2,1,769860,769860,287928.2,19247.2
SO64716-2,2019-02-22,237,11468,10,SO64716,2,1,699860,699860,538892.2,17497.2
SO64716-1,2019-02-22,577,11468,10,SO64716,1,1,17007900,17007900,10572111.2,425198.2
SO64727-2,2019-02-22,479,11916,9,SO64727,2,1,125860,125860,47072.2,3147.2
SO64727-3,2019-02-22,477,11916,9,SO64727,3,1,69860,69860,26128.2,1747.2
SO64727-1,2019-02-22,562,11916,9,SO64727,1,1,33376980,33376980,20747130.6,834425.2
SO64786-2,2019-02-23,222,11990,9,SO64786,2,1,489860,489860,183208.2,12247.2
SO64786-1,2019-02-23,575,11990,9,SO64786,1,1,33376980,33376980,20747130.6,834425.2
SO64789-2,2019-02-23,541,11111,9,SO64789,2,1,405860,405860,151792.2,10147.2
SO64789-3,2019-02-23,530,11111,9,SO64789,3,1,69860,69860,26128.2,1747.2
SO64789-1,2019-02-23,576,11111,9,SO64789,1,1,33376980,33376980,20747130.6,834425.2
SO64842-4,2019-02-24,214,14200,7,SO64842,4,1,489860,489860,183208.2,12247.2
SO64842-3,2019-02-24,530,14200,7,SO64842,3,1,69860,69860,26128.2,1747.2
SO64842-2,2019-02-24,541,14200,7,SO64842,2,1,405860,405860,151792.2,10147.2
SO64842-1,2019-02-24,562,14200,7,SO64842,1,1,33376980,33376980,20747130.6,834425.2
SO64849-1,2019-02-24,561,11908,9,SO64849,1,1,33376980,33376980,20747130.6,834425.2
SO64850-2,2019-02-24,479,11914,9,SO64850,2,1,125860,125860,47072.2,3147.2
SO64850-3,2019-02-24,477,11914,9,SO64850,3,1,69860,69860,26128.2,1747.2
SO64850-4,2019-02-24,487,11914,9,SO64850,4,1,769860,769860,287928.2,19247.2
SO64850-5,2019-02-24,484,11914,9,SO64850,5,1,111300,111300,41626.2,2783.2
SO64850-1,2019-02-24,564,11914,9,SO64850,1,1,33376980,33376980,20747130.6,834425.2
SO64851-2,2019-02-24,477,11963,9,SO64851,2,1,69860,69860,26128.2,1747.2
SO64851-3,2019-02-24,479,11963,9,SO64851,3,1,125860,125860,47072.2,3147.2
SO64851-1,2019-02-24,562,11963,9,SO64851,1,1,33376980,33376980,20747130.6,834425.2
SO64852-2,2019-02-24,217,11994,9,SO64852,2,1,489860,489860,183208.2,12247.2
SO64852-1,2019-02-24,574,11994,9,SO64852,1,1,33376980,33376980,20747130.6,834425.2
SO64895-1,2019-02-25,606,13560,8,SO64895,1,1,7559860,7559860,4811094.4,188997.2
SO64896-2,2019-02-25,477,11915,9,SO64896,2,1,69860,69860,26128.2,1747.2
SO64896-3,2019-02-25,479,11915,9,SO64896,3,1,125860,125860,47072.2,3147.2
SO64896-1,2019-02-25,561,11915,9,SO64896,1,1,33376980,33376980,20747130.6,834425.2
SO64945-1,2019-02-26,584,13685,8,SO64945,1,1,7559860,7559860,4811094.4,188997.2
SO64945-2,2019-02-26,538,13685,8,SO64945,2,1,300860,300860,112522.2,7522.2
SO64945-3,2019-02-26,529,13685,8,SO64945,3,1,55860,55860,20892.2,1397.2
SO64947-2,2019-02-26,225,11976,9,SO64947,2,1,125860,125860,96912.2,3147.2
SO64947-1,2019-02-26,564,11976,9,SO64947,1,1,33376980,33376980,20747130.6,834425.2
SO65032-2,2019-02-28,485,16196,8,SO65032,2,1,307720,307720,115087,7693
SO65032-1,2019-02-28,353,16196,8,SO65032,1,1,32479860,32479860,17718673,811997.2
SO65033-1,2019-02-28,355,15627,8,SO65033,1,1,32479860,32479860,17718673,811997.2
SO65033-2,2019-02-28,225,15627,8,SO65033,2,1,125860,125860,96912.2,3147.2
SO65033-3,2019-02-28,222,15627,8,SO65033,3,1,489860,489860,183208.2,12247.2
SO65066-3,2019-02-28,477,14427,10,SO65066,3,1,69860,69860,26128.2,1747.2
SO65066-2,2019-02-28,479,14427,10,SO65066,2,1,125860,125860,47072.2,3147.2
SO65066-1,2019-02-28,574,14427,10,SO65066,1,1,33376980,33376980,20747130.6,834425.2
SO65087-2,2019-02-28,477,11986,9,SO65087,2,1,69860,69860,26128.2,1747.2
SO65087-3,2019-02-28,479,11986,9,SO65087,3,1,125860,125860,47072.2,3147.2
SO65087-4,2019-02-28,487,11986,9,SO65087,4,1,769860,769860,287928.2,19247.2
SO65087-1,2019-02-28,576,11986,9,SO65087,1,1,33376980,33376980,20747130.6,834425.2
SO65135-3,2019-02-28,477,11351,10,SO65135,3,1,69860,69860,26128.2,1747.2
SO65135-2,2019-02-28,479,11351,10,SO65135,2,1,125860,125860,47072.2,3147.2
SO65135-1,2019-02-28,561,11351,10,SO65135,1,1,33376980,33376980,20747130.6,834425.2
SO65143-2,2019-02-28,537,11998,9,SO65143,2,1,490000,490000,183260,12250
SO65143-3,2019-02-28,528,11998,9,SO65143,3,1,69860,69860,26128.2,1747.2
SO65143-4,2019-02-28,480,11998,9,SO65143,4,1,32060,32060,11991,802.2
SO65143-1,2019-02-28,359,11998,9,SO65143,1,1,32129860,32129860,17527738.2,803247.2
SO65394-1,2019-03-01,576,12353,9,SO65394,1,1,33376980,33376980,20747130.6,834425.2
SO65395-2,2019-03-01,477,12671,9,SO65395,2,1,69860,69860,26128.2,1747.2
SO65395-3,2019-03-01,479,12671,9,SO65395,3,1,125860,125860,47072.2,3147.2
SO65395-4,2019-03-01,222,12671,9,SO65395,4,1,489860,489860,183208.2,12247.2
SO65395-1,2019-03-01,573,12671,9,SO65395,1,1,33376980,33376980,20747130.6,834425.2
SO65451-2,2019-03-02,225,11488,10,SO65451,2,1,125860,125860,96912.2,3147.2
SO65451-1,2019-03-02,561,11488,10,SO65451,1,1,33376980,33376980,20747130.6,834425.2
SO65462-3,2019-03-03,529,14203,7,SO65462,3,1,55860,55860,20892.2,1397.2
SO65462-2,2019-03-03,540,14203,7,SO65462,2,1,456400,456400,170693.6,11410
SO65462-1,2019-03-03,376,14203,7,SO65462,1,1,34206900,34206900,21769270.6,855173.2
SO65503-1,2019-03-03,604,13697,8,SO65503,1,1,7559860,7559860,4811094.4,188997.2
SO65503-2,2019-03-03,467,13697,8,SO65503,2,1,342860,342860,128230.2,8572.2
SO65557-1,2019-03-04,575,11237,8,SO65557,1,1,33376980,33376980,20747130.6,834425.2
SO65557-2,2019-03-04,214,11237,8,SO65557,2,1,489860,489860,183208.2,12247.2
SO65560-2,2019-03-04,225,12349,9,SO65560,2,1,125860,125860,96912.2,3147.2
SO65560-1,2019-03-04,563,12349,9,SO65560,1,1,33376980,33376980,20747130.6,834425.2
SO65625-2,2019-03-05,214,11112,9,SO65625,2,1,489860,489860,183208.2,12247.2
SO65625-1,2019-03-05,561,11112,9,SO65625,1,1,33376980,33376980,20747130.6,834425.2
SO65626-2,2019-03-05,489,12354,9,SO65626,2,1,755860,755860,582012.2,18897.2
SO65626-1,2019-03-05,564,12354,9,SO65626,1,1,33376980,33376980,20747130.6,834425.2
SO65744-2,2019-03-07,214,12358,9,SO65744,2,1,489860,489860,183208.2,12247.2
SO65744-1,2019-03-07,561,12358,9,SO65744,1,1,33376980,33376980,20747130.6,834425.2
SO65745-2,2019-03-07,490,12674,9,SO65745,2,1,755860,755860,582012.2,18897.2
SO65745-1,2019-03-07,573,12674,9,SO65745,1,1,33376980,33376980,20747130.6,834425.2
SO65777-2,2019-03-08,485,12998,9,SO65777,2,1,307720,307720,115087,7693
SO65777-3,2019-03-08,488,12998,9,SO65777,3,1,755860,755860,582012.2,18897.2
SO65777-1,2019-03-08,355,12998,9,SO65777,1,1,32479860,32479860,17718673,811997.2
SO65798-2,2019-03-08,584,11413,10,SO65798,2,1,7559860,7559860,4811094.4,188997.2
SO65798-1,2019-03-08,472,11413,10,SO65798,1,1,889000,889000,332486,22225
SO65801-1,2019-03-08,562,12673,9,SO65801,1,1,33376980,33376980,20747130.6,834425.2
SO65874-3,2019-03-09,489,11414,10,SO65874,3,1,755860,755860,582012.2,18897.2
SO65874-2,2019-03-09,538,11414,10,SO65874,2,1,300860,300860,112522.2,7522.2
SO65874-1,2019-03-09,605,11414,10,SO65874,1,1,7559860,7559860,4811094.4,188997.2
SO65875-1,2019-03-09,606,13686,8,SO65875,1,1,7559860,7559860,4811094.4,188997.2
SO65878-2,2019-03-09,488,12676,9,SO65878,2,1,755860,755860,582012.2,18897.2
SO65878-1,2019-03-09,564,12676,9,SO65878,1,1,33376980,33376980,20747130.6,834425.2
SO65934-4,2019-03-10,222,11491,10,SO65934,4,1,489860,489860,183208.2,12247.2
SO65934-3,2019-03-10,530,11491,10,SO65934,3,1,69860,69860,26128.2,1747.2
SO65934-2,2019-03-10,541,11491,10,SO65934,2,1,405860,405860,151792.2,10147.2
SO65934-1,2019-03-10,562,11491,10,SO65934,1,1,33376980,33376980,20747130.6,834425.2
SO66063-2,2019-03-12,528,12037,9,SO66063,2,1,69860,69860,26128.2,1747.2
SO66063-3,2019-03-12,537,12037,9,SO66063,3,1,490000,490000,183260,12250
SO66063-4,2019-03-12,480,12037,9,SO66063,4,1,32060,32060,11991,802.2
SO66063-5,2019-03-12,483,12037,9,SO66063,5,1,1680000,1680000,628320,42000
SO66063-1,2019-03-12,353,12037,9,SO66063,1,1,32479860,32479860,17718673,811997.2
SO66078-2,2019-03-12,541,12341,9,SO66078,2,1,405860,405860,151792.2,10147.2
SO66078-3,2019-03-12,530,12341,9,SO66078,3,1,69860,69860,26128.2,1747.2
SO66078-4,2019-03-12,465,12341,9,SO66078,4,1,342860,342860,128230.2,8572.2
SO66078-5,2019-03-12,491,12341,9,SO66078,5,1,755860,755860,582012.2,18897.2
SO66078-1,2019-03-12,561,12341,9,SO66078,1,1,33376980,33376980,20747130.6,834425.2
SO66133-1,2019-03-13,571,13264,8,SO66133,1,1,10392900,10392900,6460227.2,259823.2
SO66133-2,2019-03-13,214,13264,8,SO66133,2,1,489860,489860,183208.2,12247.2
SO66152-2,2019-03-13,541,11482,10,SO66152,2,1,405860,405860,151792.2,10147.2
SO66152-1,2019-03-13,576,11482,10,SO66152,1,1,33376980,33376980,20747130.6,834425.2
SO66203-4,2019-03-14,222,12607,7,SO66203,4,1,489860,489860,183208.2,12247.2
SO66203-3,2019-03-14,477,12607,7,SO66203,3,1,69860,69860,26128.2,1747.2
SO66203-2,2019-03-14,479,12607,7,SO66203,2,1,125860,125860,47072.2,3147.2
SO66203-1,2019-03-14,584,12607,7,SO66203,1,1,7559860,7559860,4811094.4,188997.2
SO66245-2,2019-03-15,222,11485,10,SO66245,2,1,489860,489860,183208.2,12247.2
SO66245-1,2019-03-15,577,11485,10,SO66245,1,1,17007900,17007900,10572111.2,425198.2
SO66246-3,2019-03-15,479,11493,10,SO66246,3,1,125860,125860,47072.2,3147.2
SO66246-2,2019-03-15,477,11493,10,SO66246,2,1,69860,69860,26128.2,1747.2
SO66246-1,2019-03-15,560,11493,10,SO66246,1,1,17007900,17007900,10572111.2,425198.2
SO66261-2,2019-03-15,479,12348,9,SO66261,2,1,125860,125860,47072.2,3147.2
SO66261-3,2019-03-15,477,12348,9,SO66261,3,1,69860,69860,26128.2,1747.2
SO66261-4,2019-03-15,217,12348,9,SO66261,4,1,489860,489860,183208.2,12247.2
SO66261-1,2019-03-15,575,12348,9,SO66261,1,1,33376980,33376980,20747130.6,834425.2
SO66262-1,2019-03-15,576,12670,9,SO66262,1,1,33376980,33376980,20747130.6,834425.2
SO66301-2,2019-03-16,225,15630,10,SO66301,2,1,125860,125860,96912.2,3147.2
SO66301-1,2019-03-16,585,15630,10,SO66301,1,1,10392900,10392900,6460227.2,259823.2
SO66372-1,2019-03-17,564,12675,9,SO66372,1,1,33376980,33376980,20747130.6,834425.2
SO66412-2,2019-03-18,214,11414,10,SO66412,2,1,489860,489860,183208.2,12247.2
SO66412-1,2019-03-18,566,11414,10,SO66412,1,1,10392900,10392900,6460227.2,259823.2
SO66414-1,2019-03-18,564,11249,8,SO66414,1,1,33376980,33376980,20747130.6,834425.2
SO66414-2,2019-03-18,541,11249,8,SO66414,2,1,405860,405860,151792.2,10147.2
SO66414-3,2019-03-18,530,11249,8,SO66414,3,1,69860,69860,26128.2,1747.2
SO66414-4,2019-03-18,480,11249,8,SO66414,4,1,32060,32060,11991,802.2
SO66482-1,2019-03-19,562,11246,8,SO66482,1,1,33376980,33376980,20747130.6,834425.2
SO66482-2,2019-03-19,214,11246,8,SO66482,2,1,489860,489860,183208.2,12247.2
SO66483-5,2019-03-19,225,11575,10,SO66483,5,1,125860,125860,96912.2,3147.2
SO66483-4,2019-03-19,222,11575,10,SO66483,4,1,489860,489860,183208.2,12247.2
SO66483-3,2019-03-19,530,11575,10,SO66483,3,1,69860,69860,26128.2,1747.2
SO66483-2,2019-03-19,541,11575,10,SO66483,2,1,405860,405860,151792.2,10147.2
SO66483-1,2019-03-19,573,11575,10,SO66483,1,1,33376980,33376980,20747130.6,834425.2
SO66500-1,2019-03-19,573,11245,8,SO66500,1,1,33376980,33376980,20747130.6,834425.2
SO66500-2,2019-03-19,541,11245,8,SO66500,2,1,405860,405860,151792.2,10147.2
SO66500-3,2019-03-19,530,11245,8,SO66500,3,1,69860,69860,26128.2,1747.2
SO66502-2,2019-03-19,222,12667,9,SO66502,2,1,489860,489860,183208.2,12247.2
SO66502-1,2019-03-19,576,12667,9,SO66502,1,1,33376980,33376980,20747130.6,834425.2
SO66547-2,2019-03-20,214,12991,9,SO66547,2,1,489860,489860,183208.2,12247.2
SO66547-1,2019-03-20,353,12991,9,SO66547,1,1,32479860,32479860,17718673,811997.2
SO66564-4,2019-03-20,217,12398,7,SO66564,4,1,489860,489860,183208.2,12247.2
SO66564-3,2019-03-20,529,12398,7,SO66564,3,1,55860,55860,20892.2,1397.2
SO66564-2,2019-03-20,538,12398,7,SO66564,2,1,300860,300860,112522.2,7522.2
SO66564-1,2019-03-20,606,12398,7,SO66564,1,1,7559860,7559860,4811094.4,188997.2
SO66565-2,2019-03-20,541,12355,9,SO66565,2,1,405860,405860,151792.2,10147.2
SO66565-3,2019-03-20,530,12355,9,SO66565,3,1,69860,69860,26128.2,1747.2
SO66565-1,2019-03-20,573,12355,9,SO66565,1,1,33376980,33376980,20747130.6,834425.2
SO66566-2,2019-03-20,479,12680,9,SO66566,2,1,125860,125860,47072.2,3147.2
SO66566-3,2019-03-20,477,12680,9,SO66566,3,1,69860,69860,26128.2,1747.2
SO66566-4,2019-03-20,488,12680,9,SO66566,4,1,755860,755860,582012.2,18897.2
SO66566-5,2019-03-20,225,12680,9,SO66566,5,1,125860,125860,96912.2,3147.2
SO66566-1,2019-03-20,575,12680,9,SO66566,1,1,33376980,33376980,20747130.6,834425.2
SO66637-2,2019-03-21,491,12346,9,SO66637,2,1,755860,755860,582012.2,18897.2
SO66637-1,2019-03-21,563,12346,9,SO66637,1,1,33376980,33376980,20747130.6,834425.2
SO66638-2,2019-03-21,225,12681,9,SO66638,2,1,125860,125860,96912.2,3147.2
SO66638-1,2019-03-21,573,12681,9,SO66638,1,1,33376980,33376980,20747130.6,834425.2
SO66696-2,2019-03-22,214,12356,9,SO66696,2,1,489860,489860,183208.2,12247.2
SO66696-1,2019-03-22,561,12356,9,SO66696,1,1,33376980,33376980,20747130.6,834425.2
SO66697-2,2019-03-22,541,11120,9,SO66697,2,1,405860,405860,151792.2,10147.2
SO66697-3,2019-03-22,530,11120,9,SO66697,3,1,69860,69860,26128.2,1747.2
SO66697-4,2019-03-22,487,11120,9,SO66697,4,1,769860,769860,287928.2,19247.2
SO66697-1,2019-03-22,562,11120,9,SO66697,1,1,33376980,33376980,20747130.6,834425.2
SO66698-2,2019-03-22,490,12668,9,SO66698,2,1,755860,755860,582012.2,18897.2
SO66698-1,2019-03-22,564,12668,9,SO66698,1,1,33376980,33376980,20747130.6,834425.2
SO66699-1,2019-03-22,576,12669,9,SO66699,1,1,33376980,33376980,20747130.6,834425.2
SO66741-2,2019-03-23,222,11422,10,SO66741,2,1,489860,489860,183208.2,12247.2
SO66741-1,2019-03-23,568,11422,10,SO66741,1,1,10392900,10392900,6460227.2,259823.2
SO66742-3,2019-03-23,477,11568,10,SO66742,3,1,69860,69860,26128.2,1747.2
